datetime,rainfall_filename,image_filename,is_flooded
2023-01-03 02:00:00,20230103_020000_rainfall.csv,20230103_020000_image.png,1
2023-01-03 03:00:00,20230103_030000_rainfall.csv,20230103_030000_image.png,1
2023-01-03 04:00:00,20230103_040000_rainfall.csv,20230103_040000_image.png,0
2023-01-03 05:00:00,20230103_050000_rainfall.csv,20230103_050000_image.png,1
2023-01-03 06:00:00,20230103_060000_rainfall.csv,20230103_060000_image.png,0
2023-01-03 07:00:00,20230103_070000_rainfall.csv,20230103_070000_image.png,0
2023-01-03 08:00:00,20230103_080000_rainfall.csv,20230103_080000_image.png,0
2023-01-03 09:00:00,20230103_090000_rainfall.csv,20230103_090000_image.png,1
2023-01-03 10:00:00,20230103_100000_rainfall.csv,20230103_100000_image.png,0
2023-01-03 11:00:00,20230103_110000_rainfall.csv,20230103_110000_image.png,0
2023-01-03 12:00:00,20230103_120000_rainfall.csv,20230103_120000_image.png,0
2023-01-03 13:00:00,20230103_130000_rainfall.csv,20230103_130000_image.png,0
2023-01-03 14:00:00,20230103_140000_rainfall.csv,20230103_140000_image.png,0
2023-01-03 15:00:00,20230103_150000_rainfall.csv,20230103_150000_image.png,0
2023-01-03 16:00:00,20230103_160000_rainfall.csv,20230103_160000_image.png,0
2023-01-03 17:00:00,20230103_170000_rainfall.csv,20230103_170000_image.png,0
2023-01-03 18:00:00,20230103_180000_rainfall.csv,20230103_180000_image.png,0
2023-01-03 19:00:00,20230103_190000_rainfall.csv,20230103_190000_image.png,0
2023-01-03 20:00:00,20230103_200000_rainfall.csv,20230103_200000_image.png,0
2023-01-03 21:00:00,20230103_210000_rainfall.csv,20230103_210000_image.png,0
2023-01-03 22:00:00,20230103_220000_rainfall.csv,20230103_220000_image.png,0
2023-01-03 23:00:00,20230103_230000_rainfall.csv,20230103_230000_image.png,0
2023-01-04 00:00:00,20230104_000000_rainfall.csv,20230104_000000_image.png,0
2023-01-04 01:00:00,20230104_010000_rainfall.csv,20230104_010000_image.png,0
2023-01-04 02:00:00,20230104_020000_rainfall.csv,20230104_020000_image.png,0
2023-01-04 03:00:00,20230104_030000_rainfall.csv,20230104_030000_image.png,0
2023-01-04 04:00:00,20230104_040000_rainfall.csv,20230104_040000_image.png,0
2023-01-04 05:00:00,20230104_050000_rainfall.csv,20230104_050000_image.png,0
2023-01-04 06:00:00,20230104_060000_rainfall.csv,20230104_060000_image.png,0
2023-01-04 07:00:00,20230104_070000_rainfall.csv,20230104_070000_image.png,0
2023-01-04 08:00:00,20230104_080000_rainfall.csv,20230104_080000_image.png,0
2023-01-04 09:00:00,20230104_090000_rainfall.csv,20230104_090000_image.png,0
2023-01-04 10:00:00,20230104_100000_rainfall.csv,20230104_100000_image.png,0
2023-01-04 11:00:00,20230104_110000_rainfall.csv,20230104_110000_image.png,0
2023-01-04 12:00:00,20230104_120000_rainfall.csv,20230104_120000_image.png,0
2023-01-04 13:00:00,20230104_130000_rainfall.csv,20230104_130000_image.png,0
2023-01-04 14:00:00,20230104_140000_rainfall.csv,20230104_140000_image.png,0
2023-01-04 15:00:00,20230104_150000_rainfall.csv,20230104_150000_image.png,0
2023-01-04 16:00:00,20230104_160000_rainfall.csv,20230104_160000_image.png,1
2023-01-04 17:00:00,20230104_170000_rainfall.csv,20230104_170000_image.png,1
2023-01-04 18:00:00,20230104_180000_rainfall.csv,20230104_180000_image.png,1
2023-01-04 19:00:00,20230104_190000_rainfall.csv,20230104_190000_image.png,1
2023-01-04 20:00:00,20230104_200000_rainfall.csv,20230104_200000_image.png,1
2023-01-04 21:00:00,20230104_210000_rainfall.csv,20230104_210000_image.png,1
2023-01-04 22:00:00,20230104_220000_rainfall.csv,20230104_220000_image.png,0
2023-01-04 23:00:00,20230104_230000_rainfall.csv,20230104_230000_image.png,0
2023-01-05 00:00:00,20230105_000000_rainfall.csv,20230105_000000_image.png,0
2023-01-05 01:00:00,20230105_010000_rainfall.csv,20230105_010000_image.png,0
2023-01-05 02:00:00,20230105_020000_rainfall.csv,20230105_020000_image.png,0
2023-01-05 03:00:00,20230105_030000_rainfall.csv,20230105_030000_image.png,1
2023-01-05 04:00:00,20230105_040000_rainfall.csv,20230105_040000_image.png,1
2023-01-05 05:00:00,20230105_050000_rainfall.csv,20230105_050000_image.png,0
2023-01-05 06:00:00,20230105_060000_rainfall.csv,20230105_060000_image.png,1
2023-01-05 07:00:00,20230105_070000_rainfall.csv,20230105_070000_image.png,1
2023-01-05 08:00:00,20230105_080000_rainfall.csv,20230105_080000_image.png,0
2023-01-05 09:00:00,20230105_090000_rainfall.csv,20230105_090000_image.png,0
2023-01-05 10:00:00,20230105_100000_rainfall.csv,20230105_100000_image.png,0
2023-01-05 11:00:00,20230105_110000_rainfall.csv,20230105_110000_image.png,0
2023-01-05 12:00:00,20230105_120000_rainfall.csv,20230105_120000_image.png,0
2023-01-05 13:00:00,20230105_130000_rainfall.csv,20230105_130000_image.png,0
2023-01-05 14:00:00,20230105_140000_rainfall.csv,20230105_140000_image.png,0
2023-01-05 15:00:00,20230105_150000_rainfall.csv,20230105_150000_image.png,0
2023-01-05 16:00:00,20230105_160000_rainfall.csv,20230105_160000_image.png,0
2023-01-05 17:00:00,20230105_170000_rainfall.csv,20230105_170000_image.png,0
2023-01-05 18:00:00,20230105_180000_rainfall.csv,20230105_180000_image.png,0
2023-01-05 19:00:00,20230105_190000_rainfall.csv,20230105_190000_image.png,0
2023-01-05 20:00:00,20230105_200000_rainfall.csv,20230105_200000_image.png,0
2023-01-05 21:00:00,20230105_210000_rainfall.csv,20230105_210000_image.png,0
2023-01-05 22:00:00,20230105_220000_rainfall.csv,20230105_220000_image.png,0
2023-01-05 23:00:00,20230105_230000_rainfall.csv,20230105_230000_image.png,0
2023-01-06 00:00:00,20230106_000000_rainfall.csv,20230106_000000_image.png,0
2023-01-06 01:00:00,20230106_010000_rainfall.csv,20230106_010000_image.png,0
2023-01-06 02:00:00,20230106_020000_rainfall.csv,20230106_020000_image.png,0
2023-01-06 03:00:00,20230106_030000_rainfall.csv,20230106_030000_image.png,0
2023-01-06 04:00:00,20230106_040000_rainfall.csv,20230106_040000_image.png,0
2023-01-06 05:00:00,20230106_050000_rainfall.csv,20230106_050000_image.png,0
2023-01-06 06:00:00,20230106_060000_rainfall.csv,20230106_060000_image.png,0
2023-01-06 07:00:00,20230106_070000_rainfall.csv,20230106_070000_image.png,0
2023-01-06 08:00:00,20230106_080000_rainfall.csv,20230106_080000_image.png,0
2023-01-06 09:00:00,20230106_090000_rainfall.csv,20230106_090000_image.png,0
2023-01-06 10:00:00,20230106_100000_rainfall.csv,20230106_100000_image.png,0
2023-01-06 11:00:00,20230106_110000_rainfall.csv,20230106_110000_image.png,0
2023-01-06 12:00:00,20230106_120000_rainfall.csv,20230106_120000_image.png,0
2023-01-06 13:00:00,20230106_130000_rainfall.csv,20230106_130000_image.png,0
2023-01-06 14:00:00,20230106_140000_rainfall.csv,20230106_140000_image.png,0
2023-01-06 15:00:00,20230106_150000_rainfall.csv,20230106_150000_image.png,0
2023-01-06 16:00:00,20230106_160000_rainfall.csv,20230106_160000_image.png,0
2023-01-06 17:00:00,20230106_170000_rainfall.csv,20230106_170000_image.png,0
2023-01-06 18:00:00,20230106_180000_rainfall.csv,20230106_180000_image.png,0
2023-01-06 19:00:00,20230106_190000_rainfall.csv,20230106_190000_image.png,0
2023-01-06 20:00:00,20230106_200000_rainfall.csv,20230106_200000_image.png,0
2023-01-06 21:00:00,20230106_210000_rainfall.csv,20230106_210000_image.png,0
2023-01-06 22:00:00,20230106_220000_rainfall.csv,20230106_220000_image.png,0
2023-01-06 23:00:00,20230106_230000_rainfall.csv,20230106_230000_image.png,0
2023-01-07 00:00:00,20230107_000000_rainfall.csv,20230107_000000_image.png,0
2023-01-07 01:00:00,20230107_010000_rainfall.csv,20230107_010000_image.png,0
2023-01-07 02:00:00,20230107_020000_rainfall.csv,20230107_020000_image.png,0
2023-01-07 03:00:00,20230107_030000_rainfall.csv,20230107_030000_image.png,0
2023-01-07 04:00:00,20230107_040000_rainfall.csv,20230107_040000_image.png,0
2023-01-07 05:00:00,20230107_050000_rainfall.csv,20230107_050000_image.png,0
2023-01-07 06:00:00,20230107_060000_rainfall.csv,20230107_060000_image.png,0
2023-01-07 07:00:00,20230107_070000_rainfall.csv,20230107_070000_image.png,0
2023-01-07 08:00:00,20230107_080000_rainfall.csv,20230107_080000_image.png,0
2023-01-07 09:00:00,20230107_090000_rainfall.csv,20230107_090000_image.png,0
2023-01-07 10:00:00,20230107_100000_rainfall.csv,20230107_100000_image.png,0
2023-01-07 11:00:00,20230107_110000_rainfall.csv,20230107_110000_image.png,0
2023-01-07 12:00:00,20230107_120000_rainfall.csv,20230107_120000_image.png,1
2023-01-07 13:00:00,20230107_130000_rainfall.csv,20230107_130000_image.png,0
2023-01-07 14:00:00,20230107_140000_rainfall.csv,20230107_140000_image.png,0
2023-01-07 15:00:00,20230107_150000_rainfall.csv,20230107_150000_image.png,0
2023-01-07 16:00:00,20230107_160000_rainfall.csv,20230107_160000_image.png,0
2023-01-07 17:00:00,20230107_170000_rainfall.csv,20230107_170000_image.png,0
2023-01-07 18:00:00,20230107_180000_rainfall.csv,20230107_180000_image.png,1
2023-01-07 19:00:00,20230107_190000_rainfall.csv,20230107_190000_image.png,0
2023-01-07 20:00:00,20230107_200000_rainfall.csv,20230107_200000_image.png,0
2023-01-07 21:00:00,20230107_210000_rainfall.csv,20230107_210000_image.png,1
2023-01-07 22:00:00,20230107_220000_rainfall.csv,20230107_220000_image.png,0
2023-01-07 23:00:00,20230107_230000_rainfall.csv,20230107_230000_image.png,0
2023-01-08 00:00:00,20230108_000000_rainfall.csv,20230108_000000_image.png,0
2023-01-08 01:00:00,20230108_010000_rainfall.csv,20230108_010000_image.png,0
2023-01-08 02:00:00,20230108_020000_rainfall.csv,20230108_020000_image.png,0
2023-01-08 03:00:00,20230108_030000_rainfall.csv,20230108_030000_image.png,0
2023-01-08 04:00:00,20230108_040000_rainfall.csv,20230108_040000_image.png,1
2023-01-08 05:00:00,20230108_050000_rainfall.csv,20230108_050000_image.png,0
2023-01-08 06:00:00,20230108_060000_rainfall.csv,20230108_060000_image.png,0
2023-01-08 07:00:00,20230108_070000_rainfall.csv,20230108_070000_image.png,0
2023-01-08 08:00:00,20230108_080000_rainfall.csv,20230108_080000_image.png,0
2023-01-08 09:00:00,20230108_090000_rainfall.csv,20230108_090000_image.png,0
2023-01-08 10:00:00,20230108_100000_rainfall.csv,20230108_100000_image.png,0
2023-01-08 11:00:00,20230108_110000_rainfall.csv,20230108_110000_image.png,0
2023-01-08 12:00:00,20230108_120000_rainfall.csv,20230108_120000_image.png,0
2023-01-08 13:00:00,20230108_130000_rainfall.csv,20230108_130000_image.png,0
2023-01-08 14:00:00,20230108_140000_rainfall.csv,20230108_140000_image.png,0
2023-01-08 15:00:00,20230108_150000_rainfall.csv,20230108_150000_image.png,0
2023-01-08 16:00:00,20230108_160000_rainfall.csv,20230108_160000_image.png,0
2023-01-08 17:00:00,20230108_170000_rainfall.csv,20230108_170000_image.png,1
2023-01-08 18:00:00,20230108_180000_rainfall.csv,20230108_180000_image.png,0
2023-01-08 19:00:00,20230108_190000_rainfall.csv,20230108_190000_image.png,0
2023-01-08 20:00:00,20230108_200000_rainfall.csv,20230108_200000_image.png,0
2023-01-08 21:00:00,20230108_210000_rainfall.csv,20230108_210000_image.png,0
2023-01-08 22:00:00,20230108_220000_rainfall.csv,20230108_220000_image.png,0
2023-01-08 23:00:00,20230108_230000_rainfall.csv,20230108_230000_image.png,0
2023-01-09 00:00:00,20230109_000000_rainfall.csv,20230109_000000_image.png,0
2023-01-09 01:00:00,20230109_010000_rainfall.csv,20230109_010000_image.png,0
2023-01-09 02:00:00,20230109_020000_rainfall.csv,20230109_020000_image.png,0
2023-01-09 03:00:00,20230109_030000_rainfall.csv,20230109_030000_image.png,1
2023-01-09 04:00:00,20230109_040000_rainfall.csv,20230109_040000_image.png,0
2023-01-09 05:00:00,20230109_050000_rainfall.csv,20230109_050000_image.png,0
2023-01-09 06:00:00,20230109_060000_rainfall.csv,20230109_060000_image.png,0
2023-01-09 07:00:00,20230109_070000_rainfall.csv,20230109_070000_image.png,0
2023-01-09 08:00:00,20230109_080000_rainfall.csv,20230109_080000_image.png,0
2023-01-09 09:00:00,20230109_090000_rainfall.csv,20230109_090000_image.png,0
2023-01-09 10:00:00,20230109_100000_rainfall.csv,20230109_100000_image.png,0
2023-01-09 11:00:00,20230109_110000_rainfall.csv,20230109_110000_image.png,1
2023-01-09 12:00:00,20230109_120000_rainfall.csv,20230109_120000_image.png,0
2023-01-09 13:00:00,20230109_130000_rainfall.csv,20230109_130000_image.png,1
2023-01-09 14:00:00,20230109_140000_rainfall.csv,20230109_140000_image.png,1
2023-01-09 15:00:00,20230109_150000_rainfall.csv,20230109_150000_image.png,0
2023-01-09 16:00:00,20230109_160000_rainfall.csv,20230109_160000_image.png,0
2023-01-09 17:00:00,20230109_170000_rainfall.csv,20230109_170000_image.png,1
2023-01-09 18:00:00,20230109_180000_rainfall.csv,20230109_180000_image.png,1
2023-01-09 19:00:00,20230109_190000_rainfall.csv,20230109_190000_image.png,1
2023-01-09 20:00:00,20230109_200000_rainfall.csv,20230109_200000_image.png,0
2023-01-09 21:00:00,20230109_210000_rainfall.csv,20230109_210000_image.png,0
2023-01-09 22:00:00,20230109_220000_rainfall.csv,20230109_220000_image.png,0
2023-01-09 23:00:00,20230109_230000_rainfall.csv,20230109_230000_image.png,0
2023-01-10 00:00:00,20230110_000000_rainfall.csv,20230110_000000_image.png,0
2023-01-10 01:00:00,20230110_010000_rainfall.csv,20230110_010000_image.png,0
2023-01-10 02:00:00,20230110_020000_rainfall.csv,20230110_020000_image.png,0
2023-01-10 03:00:00,20230110_030000_rainfall.csv,20230110_030000_image.png,0
2023-01-10 04:00:00,20230110_040000_rainfall.csv,20230110_040000_image.png,0
2023-01-10 05:00:00,20230110_050000_rainfall.csv,20230110_050000_image.png,0
2023-01-10 06:00:00,20230110_060000_rainfall.csv,20230110_060000_image.png,0
2023-01-10 07:00:00,20230110_070000_rainfall.csv,20230110_070000_image.png,0
2023-01-10 08:00:00,20230110_080000_rainfall.csv,20230110_080000_image.png,0
2023-01-10 09:00:00,20230110_090000_rainfall.csv,20230110_090000_image.png,0
2023-01-10 10:00:00,20230110_100000_rainfall.csv,20230110_100000_image.png,0
2023-01-10 11:00:00,20230110_110000_rainfall.csv,20230110_110000_image.png,0
2023-01-10 12:00:00,20230110_120000_rainfall.csv,20230110_120000_image.png,0
2023-01-10 13:00:00,20230110_130000_rainfall.csv,20230110_130000_image.png,0
2023-01-10 14:00:00,20230110_140000_rainfall.csv,20230110_140000_image.png,0
2023-01-10 15:00:00,20230110_150000_rainfall.csv,20230110_150000_image.png,1
2023-01-10 16:00:00,20230110_160000_rainfall.csv,20230110_160000_image.png,0
2023-01-10 17:00:00,20230110_170000_rainfall.csv,20230110_170000_image.png,0
2023-01-10 18:00:00,20230110_180000_rainfall.csv,20230110_180000_image.png,0
2023-01-10 19:00:00,20230110_190000_rainfall.csv,20230110_190000_image.png,0
2023-01-10 20:00:00,20230110_200000_rainfall.csv,20230110_200000_image.png,0
2023-01-10 21:00:00,20230110_210000_rainfall.csv,20230110_210000_image.png,0
2023-01-10 22:00:00,20230110_220000_rainfall.csv,20230110_220000_image.png,0
2023-01-10 23:00:00,20230110_230000_rainfall.csv,20230110_230000_image.png,0
2023-01-11 00:00:00,20230111_000000_rainfall.csv,20230111_000000_image.png,0
2023-01-11 01:00:00,20230111_010000_rainfall.csv,20230111_010000_image.png,0
2023-01-11 02:00:00,20230111_020000_rainfall.csv,20230111_020000_image.png,0
2023-01-11 03:00:00,20230111_030000_rainfall.csv,20230111_030000_image.png,1
2023-01-11 04:00:00,20230111_040000_rainfall.csv,20230111_040000_image.png,0
2023-01-11 05:00:00,20230111_050000_rainfall.csv,20230111_050000_image.png,0
2023-01-11 06:00:00,20230111_060000_rainfall.csv,20230111_060000_image.png,0
2023-01-11 07:00:00,20230111_070000_rainfall.csv,20230111_070000_image.png,0
2023-01-11 08:00:00,20230111_080000_rainfall.csv,20230111_080000_image.png,0
2023-01-11 09:00:00,20230111_090000_rainfall.csv,20230111_090000_image.png,0
2023-01-11 10:00:00,20230111_100000_rainfall.csv,20230111_100000_image.png,0
2023-01-11 11:00:00,20230111_110000_rainfall.csv,20230111_110000_image.png,1
2023-01-11 12:00:00,20230111_120000_rainfall.csv,20230111_120000_image.png,0
2023-01-11 13:00:00,20230111_130000_rainfall.csv,20230111_130000_image.png,0
2023-01-11 14:00:00,20230111_140000_rainfall.csv,20230111_140000_image.png,0
2023-01-11 15:00:00,20230111_150000_rainfall.csv,20230111_150000_image.png,0
2023-01-11 16:00:00,20230111_160000_rainfall.csv,20230111_160000_image.png,0
2023-01-11 17:00:00,20230111_170000_rainfall.csv,20230111_170000_image.png,0
2023-01-11 18:00:00,20230111_180000_rainfall.csv,20230111_180000_image.png,0
2023-01-11 19:00:00,20230111_190000_rainfall.csv,20230111_190000_image.png,0
2023-01-11 20:00:00,20230111_200000_rainfall.csv,20230111_200000_image.png,0
2023-01-11 21:00:00,20230111_210000_rainfall.csv,20230111_210000_image.png,0
2023-01-11 22:00:00,20230111_220000_rainfall.csv,20230111_220000_image.png,0
2023-01-11 23:00:00,20230111_230000_rainfall.csv,20230111_230000_image.png,0
2023-01-12 00:00:00,20230112_000000_rainfall.csv,20230112_000000_image.png,0
2023-01-12 01:00:00,20230112_010000_rainfall.csv,20230112_010000_image.png,0
2023-01-12 02:00:00,20230112_020000_rainfall.csv,20230112_020000_image.png,0
2023-01-12 03:00:00,20230112_030000_rainfall.csv,20230112_030000_image.png,0
2023-01-12 04:00:00,20230112_040000_rainfall.csv,20230112_040000_image.png,0
2023-01-12 05:00:00,20230112_050000_rainfall.csv,20230112_050000_image.png,0
2023-01-12 06:00:00,20230112_060000_rainfall.csv,20230112_060000_image.png,0
2023-01-12 07:00:00,20230112_070000_rainfall.csv,20230112_070000_image.png,0
2023-01-12 08:00:00,20230112_080000_rainfall.csv,20230112_080000_image.png,0
2023-01-12 09:00:00,20230112_090000_rainfall.csv,20230112_090000_image.png,0
2023-01-12 10:00:00,20230112_100000_rainfall.csv,20230112_100000_image.png,0
2023-01-12 11:00:00,20230112_110000_rainfall.csv,20230112_110000_image.png,0
2023-01-12 12:00:00,20230112_120000_rainfall.csv,20230112_120000_image.png,0
2023-01-12 13:00:00,20230112_130000_rainfall.csv,20230112_130000_image.png,0
2023-01-12 14:00:00,20230112_140000_rainfall.csv,20230112_140000_image.png,0
2023-01-12 15:00:00,20230112_150000_rainfall.csv,20230112_150000_image.png,0
2023-01-12 16:00:00,20230112_160000_rainfall.csv,20230112_160000_image.png,0
2023-01-12 17:00:00,20230112_170000_rainfall.csv,20230112_170000_image.png,0
2023-01-12 18:00:00,20230112_180000_rainfall.csv,20230112_180000_image.png,0
2023-01-12 19:00:00,20230112_190000_rainfall.csv,20230112_190000_image.png,0
2023-01-12 20:00:00,20230112_200000_rainfall.csv,20230112_200000_image.png,0
2023-01-12 21:00:00,20230112_210000_rainfall.csv,20230112_210000_image.png,0
2023-01-12 22:00:00,20230112_220000_rainfall.csv,20230112_220000_image.png,0
2023-01-12 23:00:00,20230112_230000_rainfall.csv,20230112_230000_image.png,0
2023-01-13 00:00:00,20230113_000000_rainfall.csv,20230113_000000_image.png,0
2023-01-13 01:00:00,20230113_010000_rainfall.csv,20230113_010000_image.png,0
2023-01-13 02:00:00,20230113_020000_rainfall.csv,20230113_020000_image.png,0
2023-01-13 03:00:00,20230113_030000_rainfall.csv,20230113_030000_image.png,1
2023-01-13 04:00:00,20230113_040000_rainfall.csv,20230113_040000_image.png,1
2023-01-13 05:00:00,20230113_050000_rainfall.csv,20230113_050000_image.png,1
2023-01-13 06:00:00,20230113_060000_rainfall.csv,20230113_060000_image.png,1
2023-01-13 07:00:00,20230113_070000_rainfall.csv,20230113_070000_image.png,1
2023-01-13 08:00:00,20230113_080000_rainfall.csv,20230113_080000_image.png,1
2023-01-13 09:00:00,20230113_090000_rainfall.csv,20230113_090000_image.png,0
2023-01-13 10:00:00,20230113_100000_rainfall.csv,20230113_100000_image.png,0
2023-01-13 11:00:00,20230113_110000_rainfall.csv,20230113_110000_image.png,0
2023-01-13 12:00:00,20230113_120000_rainfall.csv,20230113_120000_image.png,0
2023-01-13 13:00:00,20230113_130000_rainfall.csv,20230113_130000_image.png,0
2023-01-13 14:00:00,20230113_140000_rainfall.csv,20230113_140000_image.png,0
2023-01-13 15:00:00,20230113_150000_rainfall.csv,20230113_150000_image.png,1
2023-01-13 16:00:00,20230113_160000_rainfall.csv,20230113_160000_image.png,1
2023-01-13 17:00:00,20230113_170000_rainfall.csv,20230113_170000_image.png,0
2023-01-13 18:00:00,20230113_180000_rainfall.csv,20230113_180000_image.png,0
2023-01-13 19:00:00,20230113_190000_rainfall.csv,20230113_190000_image.png,0
2023-01-13 20:00:00,20230113_200000_rainfall.csv,20230113_200000_image.png,0
2023-01-13 21:00:00,20230113_210000_rainfall.csv,20230113_210000_image.png,0
2023-01-13 22:00:00,20230113_220000_rainfall.csv,20230113_220000_image.png,0
2023-01-13 23:00:00,20230113_230000_rainfall.csv,20230113_230000_image.png,0
2023-01-14 00:00:00,20230114_000000_rainfall.csv,20230114_000000_image.png,0
2023-01-14 01:00:00,20230114_010000_rainfall.csv,20230114_010000_image.png,0
2023-01-14 02:00:00,20230114_020000_rainfall.csv,20230114_020000_image.png,0
2023-01-14 03:00:00,20230114_030000_rainfall.csv,20230114_030000_image.png,0
2023-01-14 04:00:00,20230114_040000_rainfall.csv,20230114_040000_image.png,0
2023-01-14 05:00:00,20230114_050000_rainfall.csv,20230114_050000_image.png,0
2023-01-14 06:00:00,20230114_060000_rainfall.csv,20230114_060000_image.png,0
2023-01-14 07:00:00,20230114_070000_rainfall.csv,20230114_070000_image.png,0
2023-01-14 08:00:00,20230114_080000_rainfall.csv,20230114_080000_image.png,1
2023-01-14 09:00:00,20230114_090000_rainfall.csv,20230114_090000_image.png,1
2023-01-14 10:00:00,20230114_100000_rainfall.csv,20230114_100000_image.png,1
2023-01-14 11:00:00,20230114_110000_rainfall.csv,20230114_110000_image.png,1
2023-01-14 12:00:00,20230114_120000_rainfall.csv,20230114_120000_image.png,0
2023-01-14 13:00:00,20230114_130000_rainfall.csv,20230114_130000_image.png,1
2023-01-14 14:00:00,20230114_140000_rainfall.csv,20230114_140000_image.png,1
2023-01-14 15:00:00,20230114_150000_rainfall.csv,20230114_150000_image.png,0
2023-01-14 16:00:00,20230114_160000_rainfall.csv,20230114_160000_image.png,0
2023-01-14 17:00:00,20230114_170000_rainfall.csv,20230114_170000_image.png,0
2023-01-14 18:00:00,20230114_180000_rainfall.csv,20230114_180000_image.png,0
2023-01-14 19:00:00,20230114_190000_rainfall.csv,20230114_190000_image.png,0
2023-01-14 20:00:00,20230114_200000_rainfall.csv,20230114_200000_image.png,1
2023-01-14 21:00:00,20230114_210000_rainfall.csv,20230114_210000_image.png,0
2023-01-14 22:00:00,20230114_220000_rainfall.csv,20230114_220000_image.png,0
2023-01-14 23:00:00,20230114_230000_rainfall.csv,20230114_230000_image.png,0
2023-01-15 00:00:00,20230115_000000_rainfall.csv,20230115_000000_image.png,0
2023-01-15 01:00:00,20230115_010000_rainfall.csv,20230115_010000_image.png,0
2023-01-15 02:00:00,20230115_020000_rainfall.csv,20230115_020000_image.png,1
2023-01-15 03:00:00,20230115_030000_rainfall.csv,20230115_030000_image.png,1
